Date,BTC,Daily_Returns_Percentage,Weekly_Returns_Percentage,DR_Classes,WR_Classes,News
2016-01-12,0.0022423133,-0.550263129549748,3.0708501067865797,NS,PL,"mexican kingpin chapo tried trademark name local tv/,,,/pennsylvania committee delays vote attorney general removal/,,,/suicide bomber kills <NUM> people mainly germans istanbul/,,,/sanders surge may help hillary clinton — bring first/,,,/google add partners self-driving cars exec/,,,/xinjiang cotton crossroads china new silk road/,,,/conservative u.s. justices prepared deliver blow unions/,,,/factbox guns terrorism top social media threads ahead obama address/,,,/mother texas affluenza teen released jail sheriff/,,,/supreme court finds florida capital punishment process unconstitutional"
2016-01-13,0.0023116791,-3.0934927781947437,0.2912701342976618,NL,PS,"sean penn meets god/,,,/al jazeera america tv news network cursed start/,,,/baby carrots baby carrots/,,,/hope sufferâ€™ constable accidentally kills 12-year-old girl eviction/,,,/legionnaires spike michigan county dealing water crisis/,,,/obama nikki haley fight gop faithful fury/,,,/clinton attacks produce windfall campaign cash sanders/,,,/powerball hits 1.5 billion largest-ever lottery jackpot one winner/,,,/relations thaw iranian prisoners u.s. hope early release/,,,/denis mcdonough presidentâ€™s chief snooze"
2016-01-14,0.0023247326,-0.5646761265436879,-6.038030113155827,NS,NL,"white house revamp u.s. coal program soon friday sources/,,,/anglican communion suspends episcopal church years gay rights debates/,,,/goldman sachs pay <NUM> billion mortgage settlement/,,,/islamic state claims role jakarta attacks officials probe reach asia/,,,/long march hollywood china richest man step beijing/,,,/revenant becomes oscar front-runner actors color ignored/,,,/u.s. secures first guilty plea u.n. bribery case/,,,/mexican actress star attraction el chapo looks like sean penn extra/,,,/advocates perplexed u.s. response central american migrants/,,,/jpmorgan strikes confident tone better-than-expected results"
2016-01-15,0.0027332784999999997,-17.57388785273625,-24.217256522627494,NL,NL,"d.c. ended segregation year brown v. board education/,,,/five myths martin luther king/,,,/next couple <NUM> million powerball work monday/,,,/sacramento man indicted lying assisting militant group/,,,/time remove natural born citizen requirement constitution/,,,/toxic flint water really/,,,/walmart ending express concept closing <NUM> stores/,,,/ge sell appliances business china haier 5.4 billion/,,,/major drugmakers push back u.s. price debate/,,,/trump rivals help hijack gop"
2016-01-16,0.0026153295,4.31529388607855,-17.95031250865351,PL,NL,"merkel ally threatens legal action refugee policy/,,,/picked oscarssowhite nominees white people/,,,/clinton find spark fend challenge sanders/,,,/nfl playoffs <NUM> cardinals outlast packers thriller patriots take chiefs/,,,/exclusive clinton plans ad blitz primaries kick campaign document/,,,/many republicans dislike jeb bush/,,,/republican lawmakers worry running trump coattails/,,,/unhcr seek new help refugees turkey push resettlement/,,,/obama offers clemency <NUM> iranians charged violating sanctions/,,,/pugnacious new yorkers hit back presidential candidate cruz"
2016-01-17,0.002589318543,0.9945575500142496,-15.779825533353375,PS,NL,"islamic state kills dozens syria deir al-zor city/,,,/potential major winter storm late next week also major question marks/,,,/nuclear success intensify iranian infighting moderate foreign policy/,,,/plane freed americans leaves iran u.s. imposes new sanctions/,,,/<NUM> americans reported missing baghdad neighborhood officials say/,,,/nfl playoffs <NUM> broncos topple steelers panthers cardinals patriots advance/,,,/british politicians ban trump instead may invite visit/,,,/sanctions relief could strengthen hand iran reformers perils remain/,,,/<NUM> big issues sunday democratic debate/,,,/man dies taking part botched french clinical trial"
2016-01-18,0.002594141391,-0.18625935434008056,-16.327009013551404,NS,NL,"exclusive yeti coolers hires banks ipo sources/,,,/freed americans reunited families/,,,/martin luther king day far really come/,,,/clinton vs. sanders democrats choose evolution — revolution/,,,/confidence growing major winter storm weekend lock/,,,/djokovic admits indirect fixing approach questions betting sponsors/,,,/eu wants stricter controls u.s. snooping powers data pact talks/,,,/four die violence turkey mainly kurdish southeast/,,,/obama administration ever let law stand way/,,,/worried sub- <NUM> crude sellers already"
2016-01-19,0.0026306374560000003,-1.4068649120906827,-17.318015105204097,NS,NL,"earth going stock market/,,,/palin endorsement latest prize trump cruz battle conservatives/,,,/british lawmakers debate banning trump muslim comments/,,,/exclusive report criticizes swedish cbank inflation measure urges sweeping changes/,,,/milwaukee approves <NUM> million settlement police searches/,,,/spike lee pinkett smith boycott oscars academy promises diversity/,,,/supreme court review obama power deportation policy/,,,/trump supporters america authoritarians/,,,/former nfl receiver antwaan randle el regrets ever playing football/,,,/justices divided n.j. police officerâ€™s first amendment case"
2016-01-20,0.002414176042,8.22847760744422,-4.433874148016471,PL,NL,"parents fight birthday-industrial complex/,,,/u.s. congressional committee subpoenas ex-drug ceo shkreli/,,,/affluenza teen may forced flee mexico attorney/,,,/let down. michigan governor apologizes flint water crisis says release emails/,,,/monumental fall republican party/,,,/western military chiefs intensify islamic state fight/,,,/strange life q-tips bizarre thing people buy/,,,/suicide bomb afghan capital targets journalists kills seven people/,,,/official <NUM> smashed <NUM> global temperature record even close/,,,/baltimore judge rules prosecutors freddie gray trial witness"
2016-01-21,0.002426477725,-0.5095603131662614,-4.376637769006194,NS,NL,"expect expecting two feet snow/,,,/five myths reconstruction/,,,/metro metrobus metroaccess shut weekend/,,,/northrop ceo says china r spending could leapfrog u.s/,,,/obama muslim conspiracy theory still reverberating middle east/,,,/smith also boycott academy awards oscarssowhite backlash grows/,,,/ab inbev shortlists asahi thaibev peroni grolsch purchase sources/,,,/former oklahoma policeman sentenced <NUM> years raping four women/,,,/political fallout flint michigan water crisis spreads/,,,/stop sen. cruz stop"
2016-01-22,0.0026487399939999997,-9.159872629780665,3.0929342180096313,NL,PL,"epa official resigns flint water crisis/,,,/gop cave trump/,,,/gop insiders cave trump/,,,/kind cancer killed obituaries david bowie others say/,,,/strong u.s. housing data offers ray hope slowing economy/,,,/successful lawyer mother abortion/,,,/yahoo decide next strategic steps quarterly earnings sources/,,,/blizzard warning updates moderate snow pasting washington region/,,,/d.c. officials blizzard deadly/,,,/double-digit snowfall blankets d.c. region come"
2016-01-23,0.002563372989,3.222928833837045,1.9866143443875899,PL,PS,"clinton needs iowa victory blunt momentum bernie sanders/,,,/storm updates true blizzard conditions historic storm closing phase/,,,/desperate davos policymakers struggle answers/,,,/magazine anti-trump editorial spurs republican debate/,,,/residents hunker double-digit snowfall shutters nation capital/,,,/donald trump dragged jeb bush mommy fight/,,,/google pay <NUM> million uk back taxes critics want/,,,/investors look fed earnings direction next week/,,,/mired third marco rubio prepares long drawn-out republican race/,,,/merkel pressured fronts ally takes swipe migrants"
2016-01-24,0.002482381299,3.15957491740582,4.129937750961375,PL,PL,"traffic-free manhattan transformed winter playground/,,,/trial start lawsuit north carolina voter-id law/,,,/immigration reverse/,,,/merkel party sliding polls weighs german border centres/,,,/snowzilla done us shoveling begins/,,,/sanders clinton cool bloomberg possible entry <NUM> race/,,,/michael bloomberg may launch independent u.s. presidential bid source/,,,/much snow fell snowzilla d.c. area detail/,,,/sanctions lifted iran rouhani heads europe drum business/,,,/darling davos lagarde second imf term sewn"
2016-01-25,0.002545390679,-2.5382635627082237,1.8792619465204723,NL,PS,"grand jury indicts leader behind planned parenthood videos/,,,/manhunt underway prisoners escaped california jail/,,,/u.s. justices expand ban mandatory life sentences juvenile killers/,,,/dollar falls oil equities slide pushes investors safe havens/,,,/top twitter executives leave company ceo dorsey tweets/,,,/eternal weight-loss question exercise diet/,,,/remarkably moving thing happened bernie sanders rally today iowa/,,,/glaxo evaluating possibility using vaccine technology zika/,,,/cleanup d.c. historic blizzard could stretch days/,,,/david petraeus avoided felony charges possible prison time"
2016-01-26,0.002539082833,0.24781445347629472,3.4803208169632427,PS,PL,"anti-abortion activists indicted texas planned parenthood video/,,,/surge americans tests limits cuba tourism industry/,,,/zika mosquitoes outwit rio carnival olympics loom/,,,/charges anti-planned parenthood filmmaker explained/,,,/democrats would insane nominate bernie sanders/,,,/ford ceo joins ibm board auto industry transforms/,,,/sanders clinton battle youth vote college plans/,,,/zika virus set spread across americas spurring vaccine hunt/,,,/trump definitely participate fox debate campaign says/,,,/trump polls twitter biased fox debate moderator kelly"
2016-01-27,0.002534590828,0.17691447248660097,-4.987821265107243,PS,NL,"affluenza teen deportation u.s. imminent lawyer/,,,/bernie sanders participate organized religion/,,,/paypal revenue beats street view higher transactions customers/,,,/seahawks blazers owner paul allen mega-yacht allegedly causes mega-destruction coral reef/,,,/takata recalls air bag inflators 5.1 million u.s. vehicles/,,,/cleveland fires six police officers deadly <NUM> chase/,,,/deficiencies theranos pose immediate jeopardy patient health/,,,/dollar awaits fed outcome aussie firmer inflation data/,,,/donald trump always control/,,,/flint poor communities across country live extreme polluters"
2016-01-28,0.0026378681800000004,-4.074714974073146,-8.7118234312248,NL,NL,"bernie sanders unloads washington post/,,,/chillest places united states/,,,/ground zero zika virus/,,,/clay tablets reveal babylonians discovered astronomical geometry 1,400 years europeans/,,,/could trade political beliefs exact opposite six people/,,,/global health body pressure stop zika virus/,,,/gop debate questions moderators nerve ask/,,,/sanders meets obama says president remain neutral primary race/,,,/affluenza teen flown back u.s. turned juvenile authorities/,,,/current version peyton manning among worst-ever super bowl starting qbs"
2016-01-29,0.002625981461,0.4506183853356873,0.8592211033001576,PS,PS,"ny top prosecutor targets nfl antitrust probe source/,,,/bernie sandersâ€™s supporters ignore learned obama/,,,/fbi says video shows slain oregon occupier reach jacket pocket/,,,/desperately wanted kids happen okay/,,,/even immediate hurdles iowa n.h. clinton quietly looking ahead/,,,/fed patient u.s. policy given global risks kaplan/,,,/trump overshadows republican debate even sits/,,,/untold story bernie sanders high school track star/,,,/bernie sanders needs learn hillary clinton vice versa/,,,/cameron plays hard get eu pushes reform offer"
2016-01-30,0.002652843583,-1.0229364677148425,-3.4903462892032593,NS,NL,"cruz mailer inspired political scientists condemned iowa secretary state/,,,/iowan asks ted cruz happen repeals obamacare/,,,/race zika vaccine gathers momentum virus spreads/,,,/clinton kasich win new york times endorsement u.s. presidential race/,,,/germany merkel says refugees must return home war/,,,/iowa kicks <NUM> u.s. presidential race caucus tradition/,,,/sun coming marco rubio iowa/,,,/coca-cola takes stake nigerian juice maker chi/,,,/killing oregon wildlife refuge occupier re-energized protesters/,,,/america angry voters divvied trump sanders poll"
2016-01-31,0.0026702911420000003,-0.6576927155376922,-7.569741323611225,NS,NL,"2,100 pregnant colombian women infected zika virus/,,,/sanders citing email controversy questions clinton electability/,,,/smugglers keep trying get alcohol saudi arabia customs officials keep tweeting/,,,/fbi negotiates defiant oregon refuge holdouts/,,,/odds dismissal cosby sex assault case experts/,,,/three delusions driving cruz sanders campaigns/,,,/california sheriff concerned slow response jail escape/,,,/voting day away candidates sprinting across iowa/,,,/eyewash cia deceives workforce operations/,,,/last two california jail escapees caught san francisco tip"
2016-02-01,0.0026972062339999997,-1.0079459717579908,-5.96433216529428,NS,NL,"power producer dominion buy questar natural gas push/,,,/dear trump supporters hear vote kareem abdul-jabbar/,,,/like walk shoes america slaves/,,,/struggling iowa town looking person different/,,,/u.s. vulnerable global slowdown volatility fed fischer/,,,/underestimate donald trump phenomenon democrats/,,,/warning warring democrats clinton-sanders race/,,,/iowa caucuses voting works/,,,/law enforcement bikers fought outlaw gang deadly denver melee/,,,/abbott labs buy diagnostics company alere 5.8 billion"
2016-02-02,0.0026786742709999996,0.6870799409549448,-5.4977110705391254,PS,NL,"ted cruz outfoxed donald trump iowa/,,,/candidates craft n.h. end games iowa results tighten races/,,,/diversity washington post top ranks/,,,/iowa count clinton nudges past sanders photo-finish race/,,,/low-key trump ends social media silence/,,,/cut clinton slack/,,,/dallas reports case zika spread sex cdc urges condom use/,,,/exxon tops stock buybacks saving cash/,,,/iowa many self-proclaimed winners/,,,/oregon town tense amid dueling protests wildlife refuge takeover"
2016-02-03,0.002720274204,-1.5530045384902422,-7.325970485994361,NS,NL,"marco rubio becomes early hope mainstream u.s. republicans/,,,/q coen brothers respond criticism diversity talk hail caesar/,,,/scientists path usable zika vaccine strewn hurdles/,,,/chipotle says california probe widens national investigation/,,,/cruz campaign dirty tricks matter/,,,/dollar tumbles dudley comments u.s. data suggest dovish fed/,,,/indicted antiabortion activist turns texas authorities/,,,/ivy league students reading/,,,/super bowl security plan informed paris attacks u.s. official/,,,/cdc incredibly condescending warning young women"
2016-02-04,0.002572453143,5.4340500227012996,2.4798448040720587,PL,PS,"dollar softening boosts equities commodities/,,,/kasich sells gop something different new hampshire/,,,/pharma bro shkreli stays silent congress calls lawmakers imbeciles tweet/,,,/abortion opponents secretly bought va. abortion clinic deceive women/,,,/chemchina syngenta swoop 12-year crush 12-month courtship/,,,/donald trump learned ronald reagan flip-flops/,,,/exclusive new u.s. bill drafted reform human trafficking rankings/,,,/exclusive top airlines offer re-assign crew zika-hit routes/,,,/muslim terrorist nypd spy years/,,,/obama visits mosque send pointed message non-muslims"
2016-02-05,0.002591815048,-0.752663077758541,1.301091173240394,NS,PS,"americans likely become home-grown terrorists/,,,/ancient wildebeest cousin boasted bizarre dinosaur-like trait/,,,/five myths new hampshire primary/,,,/gas wood-burning fireplace may reflect view living/,,,/sorry hillary establishment/,,,/endanger visas afghans helped u.s. troops/,,,/goodell dangles expansion carrot london/,,,/morgan stanley new president cements role enforcer-in-chief/,,,/wikileaks assange arbitrarily detained embassy u.n. panel say/,,,/puppy bowl behind-the-scenes look stuff see tv"
2016-02-06,0.002666403582,-2.877849407408803,-0.5111495863116744,NL,NS,"question clinton message answer/,,,/sanders supporters banned tinder campaigning dating app/,,,/futuristic fighter jet probably unveiled america super bowl/,,,/iranian-british ex-bbc journalist evin prison relatives say/,,,/long white house tradition nears end family descended slave/,,,/syrians flee turkish border aleppo assault intensifies/,,,/wheaton fire professor muslim worship comments leave college/,,,/exclusive pentagon budget plan funds <NUM> lockheed f-35 jets sources/,,,/u.s. officials say north korea may nearing launch/,,,/relaxed goodell back control charting new course"
2016-02-07,0.002663059109,0.12543011202721743,0.2708331270044084,PS,PS,"john tishman developer shaped skyline american cities dies <NUM>/,,,/teams fit raring go super bowl <NUM>/,,,/trump calls waterboarding methods u.s. fight islamic state/,,,/beyond super bowl <NUM> next broncos panthers course peyton manning/,,,/chilean alleges sex abuse cover-up asks pope sack bishop/,,,/recalled cars create costly problem u.s. auto dealers/,,,/twitter users decry reported plan prioritize tweets/,,,/super bowl halftime show beyoncã© responds accusations plagiarism/,,,/cop killed college student 55-year-old mother sues extreme emotional trauma/,,,/rubio christie kasich get debate traction social media"
2016-02-08,0.0026937550679999997,-1.1526578173296969,0.12795335990611534,NS,PS,"4,000-passenger cruise ship inexplicably sails atlantic mega-storm/,,,/exclusive zika virus discourages many americans latin america travel/,,,/fbi arrests nearly top officials crystal city tex/,,,/spike lee nba commissioner espn took stand gun violence/,,,/super bowl <NUM> party circuit shifts overdrive/,,,/chipotle shuts u.s. stores food safety meeting rivals pounce/,,,/scary news seafood us eating nearly enough/,,,/zika prompts urgent debate abortion latin america/,,,/security sun greet fans super bowl <NUM>/,,,/bernie sanders revolutionary"
2016-02-09,0.002674461831,0.7162209077280295,0.15725838880838694,PS,PS,"dollar slumps lowest versus yen since nov <NUM>/,,,/exclusive damascus vows recapture aleppo rebels/,,,/gfi shareholders may pursue lawsuit aborted merger judge/,,,/republican senator obama administration already funds zika/,,,/shkreli sued <NUM> million wu-tang clan album/,,,/u.s. intelligence chief warns homegrown security threat/,,,/woman accused bill clinton assault campaign hillary presidential run/,,,/twitter pandora options traders alert linkedin crash/,,,/u.s. dollar falls oil equities markets seek safety/,,,/obama seeks funds fight zika sees cause panic"
2016-02-10,0.002636588465,1.4161116663175193,3.076371450971564,PS,PL,"crash <NUM>/,,,/hillary clinton needs figure talk women/,,,/j.k. rowling announces eighth harry potter book/,,,/bmw volkswagen daimler recall vehicles u.s. takata air bags/,,,/presidential candidate kasich surprises google trends/,,,/gaping hole heart hillary clinton campaign/,,,/kennedy confidant spent decades calling release rfk killer/,,,/concerned cyber threat obama seeks big increase funding/,,,/espn casts shadow star wars success disney/,,,/new hampshire turned nightmare republican establishment"
2016-02-11,0.0026551257199999997,-0.7030773003097295,-3.2137641544594544,NS,NL,"fewer u.s. troops afghanistan pressure grows air strikes/,,,/final oregon occupiers surrender authorities ending refuge siege/,,,/north korea satellite transmitting rocket payload concern u.s/,,,/sanders trump magic sells/,,,/google says u.s. guidance crucial development self-driving cars/,,,/liberal intolerance rise america college campuses/,,,/stop sending around photo bernie sanders/,,,/bernie sanders needs get serious foriegn policy/,,,/parents outraged students shown white guilt cartoon black history month/,,,/president obama vowed end pentagon slush fund. never stopped using"
2016-02-12,0.002614365415,1.5351553673322655,-0.8700608099872369,PS,NS,"congress passes tougher north korea sanctions sends bill obama/,,,/elon musk vision faint heart/,,,/hulu absorbing 11/22/63 tells us harm dwelling past/,,,/blood south carolina/,,,/google says participate <NUM> u.s. airwaves auction/,,,/calling hillary clinton angry voice husky inherently sexist/,,,/talking marco rubio scripted candidate suddenly gets chatty/,,,/two 15-year-old students killed shooting phoenix area high school/,,,/updates evening snow showers likely roads may turn icy/,,,/wall street rallies p <NUM> snaps five-day losing streak"
2016-02-13,0.0025641354380000004,1.9213066663062364,3.835433791432692,PS,PL,"deep freeze grips u.s. northeast triggers fatal 50-car pileup/,,,/divided america actually hears obama speaks/,,,/loser jerk insults fly republican campaign trail/,,,/dijsselbloem rejects calls looser banking rules/,,,/mysterious fast-moving zika virus world health leaders scrambling/,,,/total whiteoutâ€™ <NUM> vehicles involved deadly pennsylvania pileup/,,,/grandmother punished 9-year-old fatal run dies prison/,,,/republicans block obama supreme court nomination wins anyway/,,,/clinton sanders clash obama vie minority votes/,,,/<NUM> years columbine mother one killers finally tells story"
2016-02-14,0.002472628008,3.5687440157753514,7.1508401881289245,PL,PL,"president obama <NUM> strategy options supreme court pick/,,,/cruz-rubio speak spanish thing/,,,/gop dangerously dogmatic supreme court obstructionism/,,,/post wins two polk awards series settlements industry police shootings/,,,/antonin scalia jurist colossal consequence/,,,/deadpool massive opening 135m redefined future r-rated superhero film/,,,/scalia passing starts court fight ages/,,,/supreme court nomination process sure epic debate/,,,/supreme court vacancy upends presidential race/,,,/kremlin obama called putin talk syrian cease-fire"
2016-02-15,0.002510260691,-1.5219710720028417,6.811843406989354,NS,PL,"trump george w. bush-bashing backfire south carolina/,,,/poor violent enclave ´saint death´ pope slams mexico´s rich/,,,/nevada tightening race threatens clinton post-new hampshire firewall/,,,/obama nominate supreme court justice senate returns white house/,,,/pope courts indigenous mexicans catholic fervor fades/,,,/ugly political spectacle around justice scalia death/,,,/indian-american judge could replace scalia worked controversial cases business/,,,/meet man basically read president obama mind/,,,/conspiracy theories swirl around death antonin scalia/,,,/donald trump unloads ted cruz liar dishonest unstable"
2016-02-16,0.002457829785,2.088663786513493,8.100023843638112,PS,PL,"impending recession/,,,/marco rubio morning america ad opens canadian skyline/,,,/ralston nevada longer lock hillary clinton/,,,/russia gets cold ex-soviet neighbours catch pneumonia/,,,/controversial missouri professor berates police appalling new video/,,,/meet south carolina republicans horrified trump coronation/,,,/paula deen takedown went viral food scholar done yet/,,,/technology stocks selloff may turn ipo chill ipo freeze/,,,/new jersey governor christie outlines <NUM> fiscal restraint budget/,,,/early get excited unprecedented new cancer treatment"
2016-02-17,0.002387107709,2.8774196012926865,9.462256219041748,PL,PL,"republicansâ€™ supreme court contortions/,,,/scientists agree whether salt killing us/,,,/man indicted <NUM> counts killings savopoulos family housekeeper/,,,/parenting advice teacher year children author/,,,/top u.s. hedge funds bet morgan stanley aig/,,,/ted cruz chickens coming home roost/,,,/cbs stephen colbert whiffs trump phone interview/,,,/town hall msnbc morning joe hosts let trump skate bigotry racism/,,,/parmesan cheese seems/,,,/s.c. ted cruz struggles winner conservatives hoped"
2016-02-18,0.0023675027110000003,0.8212866946088866,10.832745388794606,PS,PL,"africa arms neanderthal/,,,/brent u.s. crude build eclipses output freeze plan/,,,/honey anything want okay/,,,/tech entrepreneur sparks outrage online blog homelessness/,,,/fight fill scalia seat could change american politics forever/,,,/four-hour flight turns 30-hour nightmare delta passengers/,,,/republican presidential race erupts four-way battle/,,,/downton abbey-on-the-rio grande look ralph lauren obviously/,,,/vivendi talks bein sports bids gameloft/,,,/endangered baby dolphin dies swimmers pass around selfies"
2016-02-19,0.002385786439,-0.772279073432486,8.743191548072105,NS,PL,"five myths placebos/,,,/friendliest pan kitchen proposition/,,,/witnesses shkreli case worried retaliation u.s. prosecutors/,,,/<NUM> years conservative rulings liberal supreme court would/,,,/buffett berkshire hathaway avoids p rating downgrade/,,,/donald trump utterly ridiculous budget plan/,,,/pope says trump christian sign global concern/,,,/yen gains vs euro dollar oil stocks falter anew/,,,/longer rules supreme court nomination process/,,,/big banks see need shrink – face path full obstacles"
2016-02-20,0.0022720250100000004,4.768298919817937,11.392160635159087,PL,PL,"jeb bush/,,,/republican white house hopefuls rubio bush battle south carolina/,,,/trump wins south carolina gop primary rubio cruz battle second/,,,/obama final year office shaping one genuine relevance/,,,/branson virgin galactic unveils new passenger spaceship/,,,/pressure grows hillary clinton release goldman sachs speeches/,,,/yahoo launches auction process starboard gears fight/,,,/funeral cements scalia legacy larger-than-life conservative force/,,,/planned parenthood witch hunt/,,,/dolores huerta says shouted english-only chants sanders crowd"
2016-02-21,0.002276193294,-0.1834611846988139,7.944369851204897,NS,PL,"clinton dynasty survives bush dynasty routed/,,,/donald trump relishes wrecking gop/,,,/texas private colleges saying guns campus/,,,/zero rates wrecked savings relax 17,000 footstool/,,,/sanders resources plan go distance matter/,,,/uber driver killed six kalamazoo shooting spree chose victims random authorities say/,,,/focus sharpens fed hot inflation data/,,,/illinois judge decide jurisdiction cruz eligibility complaint/,,,/republicans one last chance/,,,/unforced errors miscalculations end bush white house hopes"
2016-02-22,0.002285850131,-0.4242538199833632,8.939731271918319,NS,PL,"<NUM> ways senate republicans talking supreme court vacancy/,,,/cosby wife faces questioning suit alleged victims/,,,/many u.s. catholics unfazed pope clash trump/,,,/kalamazoo police uber driver alleged rampage baffling/,,,/rubio inherits establishment support narrow path stop trump/,,,/seas rising faster 2,800 years scientists say/,,,/trump word salads conceal ignorance/,,,/dancing 106-year-old describes day charmed obamas die smiling/,,,/majorities republicans voted trump may get anyway/,,,/nokia 5g pickup could begin early <NUM> chief executive"
