Date,EUR,Daily_Returns_Percentage,Weekly_Returns_Percentage,DR_Classes,WR_Classes,News
2016-01-13,0.9193020000000001,0.2322446773643776,0.9063177070420636,PS,PS,"sean penn meets god/,,,/al jazeera america tv news network cursed start/,,,/baby carrots baby carrots/,,,/hope sufferâ€™ constable accidentally kills 12-year-old girl eviction/,,,/legionnaires spike michigan county dealing water crisis/,,,/obama nikki haley fight gop faithful fury/,,,/clinton attacks produce windfall campaign cash sanders/,,,/powerball hits 1.5 billion largest-ever lottery jackpot one winner/,,,/relations thaw iranian prisoners u.s. hope early release/,,,/denis mcdonough presidentâ€™s chief snooze"
2016-01-14,0.9202549999999999,-0.10366560716715867,-0.5341032985712673,NS,NS,"white house revamp u.s. coal program soon friday sources/,,,/anglican communion suspends episcopal church years gay rights debates/,,,/goldman sachs pay <NUM> billion mortgage settlement/,,,/islamic state claims role jakarta attacks officials probe reach asia/,,,/long march hollywood china richest man step beijing/,,,/revenant becomes oscar front-runner actors color ignored/,,,/u.s. secures first guilty plea u.n. bribery case/,,,/mexican actress star attraction el chapo looks like sean penn extra/,,,/advocates perplexed u.s. response central american migrants/,,,/jpmorgan strikes confident tone better-than-expected results"
2016-01-15,0.916278,0.4321628244345135,-0.10291302865833529,PS,NS,"d.c. ended segregation year brown v. board education/,,,/five myths martin luther king/,,,/next couple <NUM> million powerball work monday/,,,/sacramento man indicted lying assisting militant group/,,,/time remove natural born citizen requirement constitution/,,,/toxic flint water really/,,,/walmart ending express concept closing <NUM> stores/,,,/ge sell appliances business china haier 5.4 billion/,,,/major drugmakers push back u.s. price debate/,,,/trump rivals help hijack gop"
2016-01-16,0.9162680000000001,0.001091371832572463,-0.09493128133196649,PS,NS,"picked oscarssowhite nominees white people/,,,/clinton find spark fend challenge sanders/,,,/nfl playoffs <NUM> cardinals outlast packers thriller patriots take chiefs/,,,/exclusive clinton plans ad blitz primaries kick campaign document/,,,/many republicans dislike jeb bush/,,,/republican lawmakers worry running trump coattails/,,,/unhcr seek new help refugees turkey push resettlement/,,,/obama offers clemency <NUM> iranians charged violating sanctions/,,,/pugnacious new yorkers hit back presidential candidate cruz/,,,/growing feud trump cruz escalate attacks"
2016-01-17,0.9161030000000001,0.018007831769736526,-0.1409029595087361,PS,NS,"islamic state kills dozens syria deir al-zor city/,,,/potential major winter storm late next week also major question marks/,,,/nuclear success intensify iranian infighting moderate foreign policy/,,,/plane freed americans leaves iran u.s. imposes new sanctions/,,,/<NUM> americans reported missing baghdad neighborhood officials say/,,,/nfl playoffs <NUM> broncos topple steelers panthers cardinals patriots advance/,,,/british politicians ban trump instead may invite visit/,,,/sanctions relief could strengthen hand iran reformers perils remain/,,,/<NUM> big issues sunday democratic debate/,,,/man dies taking part botched french clinical trial"
2016-01-18,0.9182170000000001,-0.23076007828814227,0.26946946772990543,NS,PS,"exclusive yeti coolers hires banks ipo sources/,,,/freed americans reunited families/,,,/martin luther king day far really come/,,,/clinton vs. sanders democrats choose evolution — revolution/,,,/confidence growing major winter storm weekend lock/,,,/djokovic admits indirect fixing approach questions betting sponsors/,,,/four die violence turkey mainly kurdish southeast/,,,/obama administration ever let law stand way/,,,/worried sub- <NUM> crude sellers already/,,,/bernie sanders political revolution would change nation"
2016-01-19,0.916607,0.17533981618726102,0.5247210350732985,PS,PS,"earth going stock market/,,,/palin endorsement latest prize trump cruz battle conservatives/,,,/exclusive report criticizes swedish cbank inflation measure urges sweeping changes/,,,/milwaukee approves <NUM> million settlement police searches/,,,/spike lee pinkett smith boycott oscars academy promises diversity/,,,/supreme court review obama power deportation policy/,,,/trump supporters america authoritarians/,,,/former nfl receiver antwaan randle el regrets ever playing football/,,,/justices divided n.j. police officerâ€™s first amendment case/,,,/world divided elites descend swiss alps amid rising inequality"
2016-01-20,0.918222,-0.1761932867630236,0.11748043624403692,NS,PS,"parents fight birthday-industrial complex/,,,/u.s. congressional committee subpoenas ex-drug ceo shkreli/,,,/affluenza teen may forced flee mexico attorney/,,,/let down. michigan governor apologizes flint water crisis says release emails/,,,/monumental fall republican party/,,,/western military chiefs intensify islamic state fight/,,,/strange life q-tips bizarre thing people buy/,,,/suicide bomb afghan capital targets journalists kills seven people/,,,/official <NUM> smashed <NUM> global temperature record even close/,,,/baltimore judge rules prosecutors freddie gray trial witness"
2016-01-21,0.920069,-0.20114961305654333,0.020211789123663948,NS,PS,"expect expecting two feet snow/,,,/five myths reconstruction/,,,/metro metrobus metroaccess shut weekend/,,,/northrop ceo says china r spending could leapfrog u.s/,,,/obama muslim conspiracy theory still reverberating middle east/,,,/smith also boycott academy awards oscarssowhite backlash grows/,,,/ab inbev shortlists asahi thaibev peroni grolsch purchase sources/,,,/former oklahoma policeman sentenced <NUM> years raping four women/,,,/political fallout flint michigan water crisis spreads/,,,/stop sen. cruz stop"
2016-01-22,0.9261520000000001,-0.6611460662189614,-1.0776205474757745,NS,NS,"epa official resigns flint water crisis/,,,/gop cave trump/,,,/gop insiders cave trump/,,,/kind cancer killed obituaries david bowie others say/,,,/strong u.s. housing data offers ray hope slowing economy/,,,/successful lawyer mother abortion/,,,/yahoo decide next strategic steps quarterly earnings sources/,,,/blizzard warning updates moderate snow pasting washington region/,,,/d.c. officials blizzard deadly/,,,/double-digit snowfall blankets d.c. region come"
2016-01-23,0.9261520000000001,-1.4210854715202004e-14,-1.0787236921948704,NS,NS,"clinton needs iowa victory blunt momentum bernie sanders/,,,/storm updates true blizzard conditions historic storm closing phase/,,,/desperate davos policymakers struggle answers/,,,/magazine anti-trump editorial spurs republican debate/,,,/residents hunker double-digit snowfall shutters nation capital/,,,/donald trump dragged jeb bush mommy fight/,,,/google pay <NUM> million uk back taxes critics want/,,,/investors look fed earnings direction next week/,,,/mired third marco rubio prepares long drawn-out republican race/,,,/michigan suspends workers restores flint mayoral powers water crisis"
2016-01-24,0.926321,-0.01824754467946832,-1.1153767644031092,NS,NS,"traffic-free manhattan transformed winter playground/,,,/trial start lawsuit north carolina voter-id law/,,,/immigration reverse/,,,/snowzilla done us shoveling begins/,,,/sanders clinton cool bloomberg possible entry <NUM> race/,,,/michael bloomberg may launch independent u.s. presidential bid source/,,,/much snow fell snowzilla d.c. area detail/,,,/sanctions lifted iran rouhani heads europe drum business/,,,/darling davos lagarde second imf term sewn/,,,/lower-than-expected d.c. snowfall total raises questions measurement"
2016-01-25,0.921652,0.5040369375195013,-0.3740945767721513,PS,NS,"grand jury indicts leader behind planned parenthood videos/,,,/manhunt underway prisoners escaped california jail/,,,/u.s. justices expand ban mandatory life sentences juvenile killers/,,,/dollar falls oil equities slide pushes investors safe havens/,,,/top twitter executives leave company ceo dorsey tweets/,,,/eternal weight-loss question exercise diet/,,,/remarkably moving thing happened bernie sanders rally today iowa/,,,/glaxo evaluating possibility using vaccine technology zika/,,,/cleanup d.c. historic blizzard could stretch days/,,,/david petraeus avoided felony charges possible prison time"
2016-01-26,0.920335,0.14289558314851547,-0.40671738269510627,PS,NS,"anti-abortion activists indicted texas planned parenthood video/,,,/surge americans tests limits cuba tourism industry/,,,/zika mosquitoes outwit rio carnival olympics loom/,,,/charges anti-planned parenthood filmmaker explained/,,,/democrats would insane nominate bernie sanders/,,,/ford ceo joins ibm board auto industry transforms/,,,/sanders clinton battle youth vote college plans/,,,/zika virus set spread across americas spurring vaccine hunt/,,,/trump definitely participate fox debate campaign says/,,,/trump polls twitter biased fox debate moderator kelly"
2016-01-27,0.9174040000000001,0.318470991541119,0.08908521033039563,PS,PS,"affluenza teen deportation u.s. imminent lawyer/,,,/bernie sanders participate organized religion/,,,/paypal revenue beats street view higher transactions customers/,,,/seahawks blazers owner paul allen mega-yacht allegedly causes mega-destruction coral reef/,,,/takata recalls air bag inflators 5.1 million u.s. vehicles/,,,/cleveland fires six police officers deadly <NUM> chase/,,,/deficiencies theranos pose immediate jeopardy patient health/,,,/dollar awaits fed outcome aussie firmer inflation data/,,,/donald trump always control/,,,/flint poor communities across country live extreme polluters"
2016-01-28,0.9140780000000001,0.36254474582626983,0.6511468161626937,PS,PS,"bernie sanders unloads washington post/,,,/chillest places united states/,,,/ground zero zika virus/,,,/clay tablets reveal babylonians discovered astronomical geometry 1,400 years europeans/,,,/could trade political beliefs exact opposite six people/,,,/global health body pressure stop zika virus/,,,/gop debate questions moderators nerve ask/,,,/sanders meets obama says president remain neutral primary race/,,,/affluenza teen flown back u.s. turned juvenile authorities/,,,/current version peyton manning among worst-ever super bowl starting qbs"
2016-01-29,0.9232969999999999,-1.0085572566017191,0.30826473408254174,NS,PS,"ny top prosecutor targets nfl antitrust probe source/,,,/bernie sandersâ€™s supporters ignore learned obama/,,,/fbi says video shows slain oregon occupier reach jacket pocket/,,,/desperately wanted kids happen okay/,,,/even immediate hurdles iowa n.h. clinton quietly looking ahead/,,,/fed patient u.s. policy given global risks kaplan/,,,/trump overshadows republican debate even sits/,,,/untold story bernie sanders high school track star/,,,/bernie sanders needs learn hillary clinton vice versa/,,,/oregon occupation end way"
2016-01-31,0.923322,-0.002707687775441059,0.32375386070270906,NS,PS,"2,100 pregnant colombian women infected zika virus/,,,/sanders citing email controversy questions clinton electability/,,,/smugglers keep trying get alcohol saudi arabia customs officials keep tweeting/,,,/fbi negotiates defiant oregon refuge holdouts/,,,/odds dismissal cosby sex assault case experts/,,,/three delusions driving cruz sanders campaigns/,,,/california sheriff concerned slow response jail escape/,,,/voting day away candidates sprinting across iowa/,,,/eyewash cia deceives workforce operations/,,,/last two california jail escapees caught san francisco tip"
2016-02-01,0.918241,0.5502955631946378,0.3700963053299944,PS,PS,"power producer dominion buy questar natural gas push/,,,/dear trump supporters hear vote kareem abdul-jabbar/,,,/like walk shoes america slaves/,,,/struggling iowa town looking person different/,,,/u.s. vulnerable global slowdown volatility fed fischer/,,,/underestimate donald trump phenomenon democrats/,,,/warning warring democrats clinton-sanders race/,,,/iowa caucuses voting works/,,,/law enforcement bikers fought outlaw gang deadly denver melee/,,,/abbott labs buy diagnostics company alere 5.8 billion"
2016-02-02,0.915409,0.3084157644888279,0.5352398854764715,PS,PS,"ted cruz outfoxed donald trump iowa/,,,/candidates craft n.h. end games iowa results tighten races/,,,/diversity washington post top ranks/,,,/iowa count clinton nudges past sanders photo-finish race/,,,/low-key trump ends social media silence/,,,/cut clinton slack/,,,/dallas reports case zika spread sex cdc urges condom use/,,,/exxon tops stock buybacks saving cash/,,,/iowa many self-proclaimed winners/,,,/oregon town tense amid dueling protests wildlife refuge takeover"
2016-02-03,0.9020819999999999,1.4558519743633838,1.6701475031720179,PS,PS,"marco rubio becomes early hope mainstream u.s. republicans/,,,/q coen brothers respond criticism diversity talk hail caesar/,,,/scientists path usable zika vaccine strewn hurdles/,,,/chipotle says california probe widens national investigation/,,,/cruz campaign dirty tricks matter/,,,/dollar tumbles dudley comments u.s. data suggest dovish fed/,,,/indicted antiabortion activist turns texas authorities/,,,/ivy league students reading/,,,/super bowl security plan informed paris attacks u.s. official/,,,/cdc incredibly condescending warning young women"
2016-02-04,0.8926790000000001,1.0423664367540653,2.3410474817247433,PS,PS,"dollar softening boosts equities commodities/,,,/kasich sells gop something different new hampshire/,,,/pharma bro shkreli stays silent congress calls lawmakers imbeciles tweet/,,,/abortion opponents secretly bought va. abortion clinic deceive women/,,,/chemchina syngenta swoop 12-year crush 12-month courtship/,,,/donald trump learned ronald reagan flip-flops/,,,/exclusive new u.s. bill drafted reform human trafficking rankings/,,,/exclusive top airlines offer re-assign crew zika-hit routes/,,,/muslim terrorist nypd spy years/,,,/obama visits mosque send pointed message non-muslims"
2016-02-05,0.896115,-0.3849087970031775,2.9440147644798884,NS,PL,"americans likely become home-grown terrorists/,,,/ancient wildebeest cousin boasted bizarre dinosaur-like trait/,,,/five myths new hampshire primary/,,,/gas wood-burning fireplace may reflect view living/,,,/sorry hillary establishment/,,,/endanger visas afghans helped u.s. troops/,,,/goodell dangles expansion carrot london/,,,/morgan stanley new president cements role enforcer-in-chief/,,,/wikileaks assange arbitrarily detained embassy u.n. panel say/,,,/puppy bowl behind-the-scenes look stuff see tv"
2016-02-06,0.896115,-1.4210854715202004e-14,2.9440147644798884,NS,PL,"question clinton message answer/,,,/sanders supporters banned tinder campaigning dating app/,,,/futuristic fighter jet probably unveiled america super bowl/,,,/iranian-british ex-bbc journalist evin prison relatives say/,,,/long white house tradition nears end family descended slave/,,,/syrians flee turkish border aleppo assault intensifies/,,,/exclusive pentagon budget plan funds <NUM> lockheed f-35 jets sources/,,,/u.s. officials say north korea may nearing launch/,,,/relaxed goodell back control charting new course/,,,/special report obama gun control advocates stock firearms makers"
2016-02-07,0.8966870000000001,-0.06383109310748125,2.8846924474885043,NS,PL,"john tishman developer shaped skyline american cities dies <NUM>/,,,/teams fit raring go super bowl <NUM>/,,,/trump calls waterboarding methods u.s. fight islamic state/,,,/beyond super bowl <NUM> next broncos panthers course peyton manning/,,,/chilean alleges sex abuse cover-up asks pope sack bishop/,,,/recalled cars create costly problem u.s. auto dealers/,,,/twitter users decry reported plan prioritize tweets/,,,/super bowl halftime show beyoncã© responds accusations plagiarism/,,,/cop killed college student 55-year-old mother sues extreme emotional trauma/,,,/rubio christie kasich get debate traction social media"
2016-02-08,0.892962,0.415418089032201,2.7529809712265063,PS,PL,"4,000-passenger cruise ship inexplicably sails atlantic mega-storm/,,,/exclusive zika virus discourages many americans latin america travel/,,,/fbi arrests nearly top officials crystal city tex/,,,/spike lee nba commissioner espn took stand gun violence/,,,/super bowl <NUM> party circuit shifts overdrive/,,,/chipotle shuts u.s. stores food safety meeting rivals pounce/,,,/scary news seafood us eating nearly enough/,,,/zika prompts urgent debate abortion latin america/,,,/security sun greet fans super bowl <NUM>/,,,/bernie sanders revolutionary"
2016-02-09,0.885833,0.7983542412779201,3.230905529659424,PS,PL,"dollar slumps lowest versus yen since nov <NUM>/,,,/exclusive damascus vows recapture aleppo rebels/,,,/gfi shareholders may pursue lawsuit aborted merger judge/,,,/republican senator obama administration already funds zika/,,,/shkreli sued <NUM> million wu-tang clan album/,,,/u.s. intelligence chief warns homegrown security threat/,,,/woman accused bill clinton assault campaign hillary presidential run/,,,/twitter pandora options traders alert linkedin crash/,,,/u.s. dollar falls oil equities markets seek safety/,,,/obama seeks funds fight zika sees cause panic"
2016-02-10,0.8864489999999999,-0.0695390666186455,1.732991014120671,NS,PS,"crash <NUM>/,,,/hillary clinton needs figure talk women/,,,/j.k. rowling announces eighth harry potter book/,,,/presidential candidate kasich surprises google trends/,,,/gaping hole heart hillary clinton campaign/,,,/kennedy confidant spent decades calling release rfk killer/,,,/concerned cyber threat obama seeks big increase funding/,,,/espn casts shadow star wars success disney/,,,/new hampshire turned nightmare republican establishment/,,,/senate passes north korea sanctions bill nuclear worries grow"
2016-02-11,0.8834930000000001,0.3334653206219258,1.029037313524796,PS,PS,"fewer u.s. troops afghanistan pressure grows air strikes/,,,/final oregon occupiers surrender authorities ending refuge siege/,,,/north korea satellite transmitting rocket payload concern u.s/,,,/sanders trump magic sells/,,,/google says u.s. guidance crucial development self-driving cars/,,,/liberal intolerance rise america college campuses/,,,/stop sending around photo bernie sanders/,,,/bernie sanders needs get serious foriegn policy/,,,/parents outraged students shown white guilt cartoon black history month/,,,/president obama vowed end pentagon slush fund. never stopped using"
2016-02-12,0.888439,-0.5598233375929169,0.8565864872254281,NS,PS,"congress passes tougher north korea sanctions sends bill obama/,,,/elon musk vision faint heart/,,,/hulu absorbing 11/22/63 tells us harm dwelling past/,,,/blood south carolina/,,,/google says participate <NUM> u.s. airwaves auction/,,,/calling hillary clinton angry voice husky inherently sexist/,,,/talking marco rubio scripted candidate suddenly gets chatty/,,,/two 15-year-old students killed shooting phoenix area high school/,,,/updates evening snow showers likely roads may turn icy/,,,/wall street rallies p <NUM> snaps five-day losing streak"
2016-02-13,0.8884290000000001,0.0011255696789334024,0.8577024154265729,PS,PS,"deep freeze grips u.s. northeast triggers fatal 50-car pileup/,,,/divided america actually hears obama speaks/,,,/loser jerk insults fly republican campaign trail/,,,/dijsselbloem rejects calls looser banking rules/,,,/mysterious fast-moving zika virus world health leaders scrambling/,,,/total whiteoutâ€™ <NUM> vehicles involved deadly pennsylvania pileup/,,,/grandmother punished 9-year-old fatal run dies prison/,,,/republicans block obama supreme court nomination wins anyway/,,,/clinton sanders clash obama vie minority votes/,,,/<NUM> years columbine mother one killers finally tells story"
2016-02-14,0.889174,-0.0838558849384583,0.8378620410466624,NS,PS,"president obama <NUM> strategy options supreme court pick/,,,/cruz-rubio speak spanish thing/,,,/gop dangerously dogmatic supreme court obstructionism/,,,/post wins two polk awards series settlements industry police shootings/,,,/antonin scalia jurist colossal consequence/,,,/deadpool massive opening 135m redefined future r-rated superhero film/,,,/scalia passing starts court fight ages/,,,/supreme court nomination process sure epic debate/,,,/supreme court vacancy upends presidential race/,,,/kremlin obama called putin talk syrian cease-fire"
2016-02-15,0.896134,-0.7827489332796489,-0.35522228269510947,NS,NS,"trump george w. bush-bashing backfire south carolina/,,,/poor violent enclave ´saint death´ pope slams mexico´s rich/,,,/nevada tightening race threatens clinton post-new hampshire firewall/,,,/obama nominate supreme court justice senate returns white house/,,,/pope courts indigenous mexicans catholic fervor fades/,,,/ugly political spectacle around justice scalia death/,,,/indian-american judge could replace scalia worked controversial cases business/,,,/meet man basically read president obama mind/,,,/conspiracy theories swirl around death antonin scalia/,,,/donald trump unloads ted cruz liar dishonest unstable"
2016-02-16,0.897446,-0.14640667578731836,-1.3109694490947987,NS,NS,"impending recession/,,,/marco rubio morning america ad opens canadian skyline/,,,/ralston nevada longer lock hillary clinton/,,,/russia gets cold ex-soviet neighbours catch pneumonia/,,,/controversial missouri professor berates police appalling new video/,,,/meet south carolina republicans horrified trump coronation/,,,/paula deen takedown went viral food scholar done yet/,,,/technology stocks selloff may turn ipo chill ipo freeze/,,,/new jersey governor christie outlines <NUM> fiscal restraint budget/,,,/early get excited unprecedented new cancer treatment"
2016-02-17,0.8987719999999999,-0.14775262244189946,-1.3901532970311763,NS,NS,"republicansâ€™ supreme court contortions/,,,/scientists agree whether salt killing us/,,,/man indicted <NUM> counts killings savopoulos family housekeeper/,,,/parenting advice teacher year children author/,,,/top u.s. hedge funds bet morgan stanley aig/,,,/ted cruz chickens coming home roost/,,,/cbs stephen colbert whiffs trump phone interview/,,,/town hall msnbc morning joe hosts let trump skate bigotry racism/,,,/parmesan cheese seems/,,,/s.c. ted cruz struggles winner conservatives hoped"
2016-02-18,0.900208,-0.1597735576987276,-1.8919221770857035,NS,NS,"africa arms neanderthal/,,,/brent u.s. crude build eclipses output freeze plan/,,,/honey anything want okay/,,,/tech entrepreneur sparks outrage online blog homelessness/,,,/fight fill scalia seat could change american politics forever/,,,/four-hour flight turns 30-hour nightmare delta passengers/,,,/republican presidential race erupts four-way battle/,,,/downton abbey-on-the-rio grande look ralph lauren obviously/,,,/vivendi talks bein sports bids gameloft/,,,/endangered baby dolphin dies swimmers pass around selfies"
2016-02-19,0.898408,0.19995378845777623,-1.1220804129490034,PS,NS,"five myths placebos/,,,/friendliest pan kitchen proposition/,,,/witnesses shkreli case worried retaliation u.s. prosecutors/,,,/<NUM> years conservative rulings liberal supreme court would/,,,/buffett berkshire hathaway avoids p rating downgrade/,,,/donald trump utterly ridiculous budget plan/,,,/pope says trump christian sign global concern/,,,/yen gains vs euro dollar oil stocks falter anew/,,,/longer rules supreme court nomination process/,,,/big banks see need shrink – face path full obstacles"
2016-02-20,0.8984129999999999,-0.000556540012993878,-1.1237814164102815,NS,NS,"jeb bush/,,,/republican white house hopefuls rubio bush battle south carolina/,,,/trump wins south carolina gop primary rubio cruz battle second/,,,/obama final year office shaping one genuine relevance/,,,/branson virgin galactic unveils new passenger spaceship/,,,/pressure grows hillary clinton release goldman sachs speeches/,,,/yahoo launches auction process starboard gears fight/,,,/funeral cements scalia legacy larger-than-life conservative force/,,,/planned parenthood witch hunt/,,,/dolores huerta says shouted english-only chants sanders crowd"
2016-02-21,0.89912,-0.07869431987295172,-1.1185662198849826,NS,NS,"clinton dynasty survives bush dynasty routed/,,,/donald trump relishes wrecking gop/,,,/texas private colleges saying guns campus/,,,/zero rates wrecked savings relax 17,000 footstool/,,,/sanders resources plan go distance matter/,,,/uber driver killed six kalamazoo shooting spree chose victims random authorities say/,,,/focus sharpens fed hot inflation data/,,,/illinois judge decide jurisdiction cruz eligibility complaint/,,,/republicans one last chance/,,,/unforced errors miscalculations end bush white house hopes"
2016-02-22,0.9067139999999999,-0.8446036124210252,-1.1806270044435223,NS,NS,"<NUM> ways senate republicans talking supreme court vacancy/,,,/cosby wife faces questioning suit alleged victims/,,,/many u.s. catholics unfazed pope clash trump/,,,/kalamazoo police uber driver alleged rampage baffling/,,,/rubio inherits establishment support narrow path stop trump/,,,/seas rising faster 2,800 years scientists say/,,,/trump word salads conceal ignorance/,,,/dancing 106-year-old describes day charmed obamas die smiling/,,,/majorities republicans voted trump may get anyway/,,,/nokia 5g pickup could begin early <NUM> chief executive"
2016-02-23,0.9074709999999999,-0.0834882884790602,-1.1170588536803194,NS,NS,"migrants find doors slamming shut across europe/,,,/plastic snickers bar prompts mars recall <NUM> countries/,,,/says edge 5g due expanded internet access/,,,/tricky ted cruz turns fellow republicans/,,,/obama asks lawmakers lift obstacles closing prison guantanamo bay/,,,/republican candidate kasich kitchen comment draws scorn/,,,/shouts liar taking toll ted cruz campaign/,,,/cdc investigating <NUM> potential cases sexually transmitted zika/,,,/pentagon submit plan congress closing guantanamo prison/,,,/aidesâ€™ email-server testimony could throw clinton campaign curveball"
